file,width,height,blur_score,status,reason
dataset/Modern/_1316_https___www_searchculture_gr_aggregator_edm_momus_000179_571_1_1.jpg,380,278,1894.2629643803243,VALID,
dataset/Modern/_2024903_photography_ProvidedCHO_KU_Leuven_9992113326501488_1_1.jpg,400,327,969.8616542076986,VALID,
dataset/Modern/_916105_bhm_photo_UMFA53240_008441_1_1.jpg,400,394,312.02884930972044,VALID,
dataset/Modern/_2021009__8DAF851516F4500A281A629C8DC1EF41_1_1.jpg,400,287,352.7444625174519,VALID,
dataset/Modern/_2021009__5942BC2601377D90B2A6AE6D24AA0DE9_1_1.jpg,400,418,536.4410677090725,VALID,
dataset/Modern/_916105_bhm_photo_UMFA54429_5211_1_1.jpg,400,636,429.9004898382184,VALID,
dataset/Modern/_188_item_6LDD7RAETORX3E2ED5E3DT3XUHILO24E_1_1.jpg,400,534,2042.8931692122908,VALID,
dataset/Modern/_08711_https___www_biodiversitylibrary_org_item_26756_1_1.jpg,250,406,2430.2926396252274,VALID,
dataset/Modern/_188_item_FEAHMNT244KO4F4XEVSO6EV2DIU36ESK_1_1.jpg,400,264,4343.789634182377,VALID,
dataset/Modern/_440_item_Z2YWJG3UPTEZKEBNTYTSVHQZHFIU5DBK_1_1.jpg,400,280,1237.654210427296,VALID,
dataset/Modern/_916121_S_OLM_photo_OLM_2008_1_596_1_1.jpg,400,288,277.5359870439694,VALID,
dataset/Modern/_72_S_FBM_photo_2M16_S_0096_219_17_1_1.jpg,400,283,557.636813070147,VALID,
dataset/Modern/_285_gam5728_1_1.jpg,322,1024,873.5066234398336,VALID,
dataset/Modern/_356_item_3KDSQARDZD5IDS6EFSVDJJ6BFRHMBW4X_1_1.jpg,400,270,250.77660254595338,VALID,
dataset/Modern/_916105_bhm_photo_UMFA53240_004163_1_1.jpg,400,393,730.3931316191347,VALID,
dataset/Modern/http:__www.loc.gov_item_mi0502__1.jpg,1024,821,1172.4081079666564,VALID,
dataset/Modern/_2058703_File_Husby_bytomt__Sp_C3_A5nga_376_1__JPG_1_1.jpg,400,267,1611.7039787371652,VALID,
dataset/Modern/_2020708_CA_BA12857_4_1_03_1_1.jpg,400,563,907.1276587287716,VALID,
dataset/Modern/_122_https___www_searchculture_gr_aggregator_edm_ELIA_000100_22_458053_1_1.jpg,380,287,573.7785387325679,VALID,
dataset/Modern/_916119_blm_item_46452_1_1.jpg,400,300,4512.961020361043,VALID,
dataset/Modern/_2021009__DE9926180470CA233DFB4C94ECE1CCC5_1_1.jpg,400,289,868.6609892595125,VALID,
dataset/Modern/_188_item_4CBQI7X7C2ZF2MB2X656EL6EIWOQHG2L_1_1.jpg,400,262,2356.119648636079,VALID,
dataset/Modern/_15508_24802_1_1.jpg,400,293,629.5458613524183,VALID,
dataset/Modern/_437_item_JP5AXYIP246RNR4MI7RWI3AL327LNQJ4_1_1.jpg,400,278,1740.3604903666994,VALID,
dataset/Modern/_1465_skm_item_159877_1_1.jpg,400,262,3083.510962994217,VALID,
dataset/Modern/_2020903_KKSgb9612_1_1.jpg,400,558,5012.291003323361,VALID,
dataset/Modern/_378_https___repozitorij_muo_hr__pr_i_id_41763_1_1.jpg,400,643,430.1264443932474,VALID,
dataset/Modern/_437_item_MJ5IYEOXM6HWSAHQNU4OX64NM52YOMOH_1_1.jpg,400,264,1691.6342043029729,VALID,
dataset/Modern/_122_https___www_searchculture_gr_aggregator_edm_ELIA_000100_25_355368_1_1.jpg,380,239,2058.131137935139,VALID,
dataset/Modern/_440_item_QFKFUNZIWUGRUGBS5J4WTXEQQQABG5JE_1_1.jpg,400,289,3698.813615622942,VALID,
dataset/Modern/_1351_S_YLM_photo_PHO_A21028_1_1.jpg,400,399,1237.7255731922223,VALID,
dataset/Modern/_2024905_photography_ProvidedCHO_NALIS_Foundation_F13994740670813_1_1.jpg,400,313,5975.841629770069,VALID,
dataset/Modern/_916105_bhm_photo_UMFA53464_0718_1_1.jpg,400,308,713.4480451551693,VALID,
dataset/Modern/_356_item_4O5MKM3VVMAFVQAMVLGJAZPM7QCW6UMM_1_1.jpg,400,267,232.17912834369608,VALID,
dataset/Modern/_76_jlm_item_278748_1_1.jpg,368,550,1077.0852975518092,VALID,
dataset/Modern/http:__www.loc.gov_item_2013630245__1.jpg,1536,1024,3933.156188654904,VALID,
dataset/Modern/_91616_arme_photo_AMA0014045_1_1.jpg,400,615,2571.6431825881427,VALID,
dataset/Modern/_649_item_SQD2PKRSRHOYZTR7DCYTUJX3PSJL5LHH_1_1.png,400,571,809.15294165266,VALID,
dataset/Modern/_188_item_4IRG3KAXDQOUZQ5PYYNYXT24FBZDMKOA_1_1.jpg,400,312,1913.5909911733133,VALID,
dataset/Modern/_954_Culturalia_e983cc10_ea22_4340_bcdc_3f89c9f5628d_1_1.jpg,400,566,2653.535500272958,VALID,
dataset/Modern/_440_item_QYH6FLCEPPFBXCOT6XJR4ZU7MPZKQ3KV_1_1.jpg,400,567,2040.4822409300937,VALID,
dataset/Modern/_122_https___www_searchculture_gr_aggregator_edm_ELIA_000100_20_493131_1_1.jpg,380,491,2387.8086173656575,VALID,
dataset/Modern/_499_https___hispana_mcu_es_lod_oai_larramendi_es_3188_ent0_1_1.jpg,400,287,2018.7439936729077,VALID,
dataset/Modern/_188_item_3E2WHKFAZU3VSXPAKTL2DF7AGKPXCJHH_1_1.jpg,400,292,1312.2881519245373,VALID,
dataset/Modern/_91627_SMVK_EM_fotografi_2527223_1_1.jpg,400,270,527.239198054784,VALID,
dataset/Modern/_1465_skm_item_159817_1_1.jpg,400,262,1637.2391398584543,VALID,
dataset/Modern/_2059528_data_foodanddrink_994447_1_1.jpg,400,543,1080.4401268462627,VALID,
dataset/Modern/_916105_bhm_photo_UMFA53810_1846_1_1.jpg,400,294,1502.0920562818153,VALID,
dataset/Modern/_2058704_File_Beckholmen_September_2013_04_jpg_1_1.jpg,400,599,1563.397293259983,VALID,
dataset/Modern/_08711_https___www_biodiversitylibrary_org_item_68543_1_1.jpg,255,434,3343.865079779357,VALID,
dataset/Modern/_188_item_AEV4CAWUQ5TOUED2ISRI2RQND45TLQOI_1_1.jpg,400,573,1501.7091214786842,VALID,
dataset/Modern/_318_marc_nli_004028759_1_1.jpg,400,263,998.7671114484091,VALID,
dataset/Modern/_463_item_W2B67E3TY5PIPP3PZ5VAYMB3PEOS4BBM_1_1.jpg,400,521,1806.4749279373552,VALID,
dataset/Modern/_916120_pm_photo_POST009905_1_1.jpg,400,256,643.6168788265229,VALID,
dataset/Modern/_2021009__fec99c6c_1841_497c_a19f_146528780d1a_1_1.jpg,400,326,1791.431941213209,VALID,
dataset/Modern/_2024914_photography_ProvidedCHO_Ajuntament_de_Girona_352335_1_1.jpg,400,287,1179.6495831009693,VALID,
dataset/Modern/_774__160993698679900_1_1.jpg,397,800,666.3496568002047,VALID,
dataset/Modern/_463_item_S2MXKF3QR5KSLE3MMPFCF2FT2MFZY5N7_1_1.jpg,400,261,2546.311033844097,VALID,
dataset/Modern/_91617_upmu_photo_DIG019144_1_1.jpg,400,292,4651.218908648139,VALID,
dataset/Modern/_628_Pb_99884_1_1.jpg,400,267,1861.1943136555956,VALID,
dataset/Modern/_15508_13229_1_1.jpg,400,625,648.6689014896001,VALID,
dataset/Modern/_249_item_OLPBU5EC7ZO24SLMFXLIST7PCM46HTV6_1_1.jpg,400,255,1191.252433478566,VALID,
dataset/Modern/_437_item_IKWYJDRZ5OU4YXTM55CSMXEWV4IBYJFL_1_1.jpg,400,557,1886.814558179055,VALID,
dataset/Modern/_916108_smm_mm_photo_MM01627_1_1.jpg,400,250,738.4777947038999,VALID,
dataset/Modern/_773_https___catalonica_bnc_cat_catalonicahub_lod_oai_mdc_csuc_cat_ProgPMC____41723_ent0_1_1.jpg,400,517,724.3698902021549,VALID,
dataset/Modern/_463_item_MECZ44LC67EAGWEHVCBX3XLIKH63MXM6_1_1.jpg,400,261,1961.802761737845,VALID,
dataset/Modern/_1351_S_YLM_photo_PHO_A21100_1_1.jpg,400,397,1310.0276187203776,VALID,
dataset/Modern/_08711_https___www_biodiversitylibrary_org_item_261399_1_1.jpg,228,377,1666.3091743175603,VALID,
dataset/Modern/_122_https___www_searchculture_gr_aggregator_edm_ELIA_000100_25_520132_1_1.jpg,380,251,2649.3438864945024,VALID,
dataset/Modern/_628_Pb_100871_1_1.jpg,400,300,1316.5200413665973,VALID,
dataset/Modern/_91676_arkm_photo_ARKM1988_111_27823_1_1.jpg,400,298,898.8787165977179,VALID,
dataset/Modern/_91607_SMVK_EM_delobjekt_1352874_1_1.jpg,400,269,903.2528526329792,VALID,
dataset/Modern/_2020711_DR_4119_1_1.jpg,400,533,1305.3245249323054,VALID,
dataset/Modern/_773_https___catalonica_bnc_cat_catalonicahub_lod_oai_mdc_csuc_cat_p21058coll5____8080_ent0_1_1.jpg,400,273,628.4126737830242,VALID,
dataset/Modern/_9200579_urbxnp2p_1_1.jpg,400,568,7783.877651498261,VALID,
dataset/Modern/_437_item_LDUBB4FD5AFWG5GMKYBRFXDXQ2ZZQI4S_1_1.jpg,400,304,2294.1758305921053,VALID,
dataset/Modern/_440_item_SWJDMOPZMLHVCCMV2G3YPVOY67SD4V25_1_1.jpg,400,272,10210.0168743099,VALID,
dataset/Modern/_437_item_FVEIZAWTPGJYBNB6E6PM2CM4TYW2OLIF_1_1.jpg,400,261,2655.2664505714097,VALID,
dataset/Modern/_2021009__7AC1DE50E44435280571376960744066_1_1.jpg,400,295,1214.0876464737146,VALID,
dataset/Modern/_499_https___hispana_mcu_es_lod_oai_larramendi_es_3038_ent0_1_1.jpg,400,309,672.0480646070292,VALID,
dataset/Modern/_463_item_XTYMGUX4XK2AJG43KUTHRHRL75WQWYKU_1_1.jpg,400,273,463.8708859235163,VALID,
dataset/Modern/_1465_skm_item_161086_1_1.jpg,400,260,1225.27241585466,VALID,
dataset/Modern/_866_https___hispana_mcu_es_lod_oai_prensahistorica_mcu_es_1007390_ent0_1_1.jpg,400,578,4162.870940869643,VALID,
dataset/Modern/_440_item_OA6VP7QMJE3KXNQFZU4VGXOISPMVRN72_1_1.jpg,400,287,4400.516568959196,VALID,
dataset/Modern/_122_https___www_searchculture_gr_aggregator_edm_ELIA_000100_22_535308_1_1.jpg,380,534,936.4481295804495,VALID,
dataset/Modern/_2048421_item_GNGBGB3EDYGP7NNOUNE7XLETTS3SPY3G_1_1.jpg,400,280,1150.5574058389666,VALID,
dataset/Modern/_1420_item_6SU6DJMDBTCJGNGGULQVKLOHEOQE6MRM_1_1.jpg,400,264,1537.4431628313496,VALID,
dataset/Modern/_916118_S_TEK_photo_TEKA0148784_1_1.jpg,400,280,1203.5247087742346,VALID,
dataset/Modern/_2021639_L1794_1.jpg,400,263,3465.144922638393,VALID,
dataset/Modern/_08711_https___www_biodiversitylibrary_org_item_26469_1_1.jpg,297,500,1809.1518270352915,VALID,
dataset/Modern/_2020711_DR_4290_1_2.jpg,400,300,3494.914235206597,VALID,
dataset/Modern/_440_item_RB4ZTSQDJZ6OGW36JTJAKHQWRN3A2RTW_1_1.jpg,400,285,2941.4515528531083,VALID,
dataset/Modern/_91627_SMVK_EM_fotografi_2121231_1_1.jpg,400,258,3054.379308670509,VALID,
dataset/Modern/_91617_upmu_photo_B0001_1_1.jpg,400,290,617.9572117431629,VALID,
dataset/Modern/_318_marc_nli_004632009_1_1.jpg,400,242,1282.4280224216243,VALID,
dataset/Modern/_437_item_FSVED3GMWVZES4ALLXO4MH2VWIAHVCUI_1_1.jpg,400,265,3072.5106647090597,VALID,
dataset/Modern/http:__www.loc.gov_item_2021757716__1.jpg,1024,683,2265.529006314826,VALID,
dataset/Modern/_188_item_25QMCMJYRYPPETT73ESQN3SP6MBF2PMY_1_1.jpg,400,632,601.16571970331,VALID,
dataset/Modern/_90402_RP_T_2015_41_3100_1_1.jpg,400,313,2611.6055888472374,VALID,
dataset/Modern/_649_item_BSJC6L454B53KWWDMAGEPECJ4IPYK4U7_1_1.png,400,566,171.51193462772665,VALID,
dataset/Modern/_188_item_7MFLAWBPFOARPD4KFMSSKRGF5JTFBDEC_1_1.jpg,400,610,860.5440675320981,VALID,
dataset/Modern/_91627_SMVK_EM_fotografi_2524689_1_1.jpg,400,290,1044.6812595177616,VALID,
dataset/Modern/_15508_FotoGLV2000_8919_1_1.jpg,400,683,2756.8712408035217,VALID,
dataset/Modern/_91640_SMVK_MM_Photograph_4153130_1_1.jpg,400,305,988.9088927704919,VALID,
dataset/Modern/_2020737_object_KUAS_2705921_1_1.jpg,400,300,536.7740980330556,VALID,
dataset/Modern/_283_1845_T_a_1_1.jpg,400,259,4125.485630971419,VALID,
dataset/Modern/_463_item_ZD4LKY3LZFZYX32STRXPVSEBVAFRQ7T2_1_1.jpg,400,262,3042.559741128139,VALID,
dataset/Modern/_91617_upmu_photo_UB037657_1_1.jpg,400,406,661.9401755714392,VALID,
dataset/Modern/_122_https___www_searchculture_gr_aggregator_edm_ELIA_000100_29_331872_1_1.jpg,379,550,3980.6057580133574,VALID,
dataset/Modern/_916124_S_XLM_photo_XLMC1421_1_1.jpg,400,297,1889.4578808103483,VALID,
dataset/Modern/_440_item_UAQO6HAFXLMHZA5ZPFZQ47V24O3TDAX5_1_1.jpg,400,262,2913.96294246256,VALID,
dataset/Modern/_0943101_libvar_ARTICLE_9424_1_1.jpg,400,593,6096.912352445194,VALID,
dataset/Modern/_2020711_DR_4011_1_1.jpg,400,300,4417.545721216042,VALID,
dataset/Modern/_649_item_RLARPXIRBYREATPYW5FSCBEOQYY6PZM5_1_1.png,400,269,245.7516676355357,VALID,
dataset/Modern/_08711_https___www_biodiversitylibrary_org_item_65424_1_1.jpg,246,413,1720.4256187219783,VALID,
dataset/Modern/_916121_S_OLM_photo_OLM_2013_1_2144_1_1.jpg,400,403,488.41672827229394,VALID,
dataset/Modern/_2021009__26CB133090BB8850FC4EDDFB5D881B9B_1_1.jpg,400,563,1081.308087418624,VALID,
dataset/Modern/_91617_upmu_photo_UB059726_1_1.jpg,400,407,506.98460541532853,VALID,
dataset/Modern/_9200271_BibliographicResource_3000058904026_1_1.jpg,400,334,4724.747510056832,VALID,
dataset/Modern/_773_https___catalonica_bnc_cat_catalonicahub_lod_oai_mdc_csuc_cat_ProgOC____1724_ent0_1_1.jpg,400,617,1339.5948853873995,VALID,
dataset/Modern/_15508_H_II_26_30_1_1.jpg,400,516,752.8956511087074,VALID,
dataset/Modern/_463_item_WFANJWV5CEFB4PK5JAELAZ2ZUWHWNYJF_1_1.jpg,400,262,2349.876331500113,VALID,
dataset/Modern/_2021009__ad8680bc_f199_4617_ab91_6066cb6cce4f_1_1.jpg,400,279,2085.970686321395,VALID,
dataset/Modern/_649_item_5FB3ZYMGID3X2XL4REOSABP3G6E3AGOZ_1_1.png,400,592,446.57177229016384,VALID,
dataset/Modern/_441__011014285668_1_1.jpg,400,373,791.650904272249,VALID,
dataset/Modern/_318_marc_nli_004705701_1_1.jpg,400,249,650.7995608569821,VALID,
dataset/Modern/_463_item_SVQRM4Z3S5JPQMGH5TNFIK6NZJ3N6ZYG_1_1.jpg,400,258,2615.1776990669687,VALID,
dataset/Modern/_188_item_52VUXLH2J3DB6PNUTUKQXHNPTIF6NQUW_1_1.jpg,400,301,3705.9380496768804,VALID,
dataset/Modern/_440_item_QWW6LV5RXCIPIQKQQI6TJW6W4NF4WKOE_1_1.jpg,400,262,2545.50054949595,VALID,
dataset/Modern/_1465_skm_item_168860_1_1.jpg,400,266,2719.385767917119,VALID,
dataset/Modern/_2048421_item_HMKSTTWULRTN35GMHTO2SYTEAMO5VUH5_1_1.jpg,400,295,1427.8464260603273,VALID,
dataset/Modern/_463_item_ZXBOYSXYIQ3PFYQQPRR74G7B6Q6LUGZP_1_1.jpg,400,262,2789.6905436563106,VALID,
dataset/Modern/_188_item_72HWH7IQ5MSTGZFJCA5JI5VUN7J534V7_1_1.jpg,400,295,2195.451126946208,VALID,
dataset/Modern/_463_item_MY2IS7IF3IG5TBJD7JMW2G5KWUIYI7DA_1_1.jpg,400,258,3709.70038649636,VALID,
dataset/Modern/_440_item_VN4JXGWDV7AL2SHXZUE7B3GH2KRI7UPD_1_1.jpg,400,265,2438.3567724256854,VALID,
dataset/Modern/_122_https___www_searchculture_gr_aggregator_edm_ELIA_000100_22_604972_1_1.jpg,380,411,155.5464985720185,VALID,
dataset/Modern/_440_item_S3KVNI3NA32MHZ6XEM25SM7DNY4FR546_1_1.jpg,400,292,833.6030487479328,VALID,
dataset/Modern/_91616_arme_photo_AMA0014277_1_1.jpg,400,637,2130.732174917502,VALID,
dataset/Modern/_463_item_VND5XNAO7Z4HZC7R3DI5SRMJ7MB5HYJU_1_1.jpg,400,264,2026.49343758286,VALID,
dataset/Modern/_318_marc_nli_004641677_1_1.jpg,400,244,1828.2398480867669,VALID,
dataset/Modern/_15508_5731_1_1.jpg,400,479,1087.5850711886444,VALID,
dataset/Modern/_318_marc_nli_004699665_1_1.jpg,400,247,414.81592117556426,VALID,
dataset/Modern/_76_jlm_item_181746_1_1.jpg,395,550,2095.9907180813425,VALID,
dataset/Modern/_2021009__F8BD46FFEB6ED0FABD4CB25517CBDBCD_1_1.jpg,400,308,668.0597455066596,VALID,
dataset/Modern/_1465_skm_item_166271_1_1.jpg,400,258,370.70525386010075,VALID,
dataset/Modern/_122_https___www_searchculture_gr_aggregator_edm_ELIA_000100_29_326806_1_1.jpg,380,373,1746.5989172834954,VALID,
dataset/Modern/_318_marc_nli_004018421_1_1.jpg,400,242,1576.0733694210608,VALID,
dataset/Modern/_1021_https___www_searchculture_gr_aggregator_edm_Collections_OTE_000147_mt_013482_1_1.jpg,380,502,1157.1874540649194,VALID,
dataset/Modern/_440_item_N6S6K6U5GVXJMDLI5S3MLBNMKLSMZA57_1_1.jpg,400,266,1883.0347759780088,VALID,
dataset/Modern/_649_item_3EDJOYKOY43ETTHOIAM6BAH3MYQUKBRA_1_1.png,400,589,206.35081739745863,VALID,
dataset/Modern/_72_S_FBM_photo_2M16_S_0099_22_38_1_1.jpg,400,265,1311.319510526077,VALID,
dataset/Modern/http:__www.loc.gov_item_2010630312__1.jpg,2146,750,406.2350798365598,VALID,
dataset/Modern/_188_item_4SMS7FO7B3QHDXDCZ5D6SHNQ5RYOURJQ_1_1.jpg,400,266,3554.360222950704,VALID,
dataset/Modern/_916121_S_OLM_photo_OLM_1936320B_1_1_1.jpg,400,300,3179.766261288264,VALID,
dataset/Modern/_1465_skm_item_160792_1_1.jpg,400,262,2365.4053735472144,VALID,
dataset/Modern/_440_item_LUCANQIPE62SEN7XKX76FOPMSSCRDPL3_1_1.jpg,400,283,504.4128358587789,VALID,
dataset/Modern/_1465_skm_item_145142_1_1.jpg,400,417,6254.3414508091,VALID,
dataset/Modern/_440_item_OO4RL4VWXV64NDBCYVBR6ONQQTSJ5Q7S_1_1.jpg,400,281,4951.5810061896855,VALID,
dataset/Modern/_649_item_BLFO6FOHMEX6HK2BMGKLXLR5EVNDELXU_1_1.png,400,577,361.6335480150422,VALID,
dataset/Modern/_2020601_https___1914_1918_europeana_eu_contributions_21430_1_1.jpg,400,637,468.0048842001081,VALID,
dataset/Modern/_865_https___ekultura_hr_purl_url_L467ACIHAE37DEYWEVAVB2S6QV4V3QEH_1_1.jpg,400,630,326.52559159169493,VALID,
dataset/Modern/_437_item_EK4VNWUJZ5XNWDU3UMMPO6MTURV3IPDS_1_1.jpg,400,269,2106.1563102043056,VALID,
dataset/Modern/_9200579_qj2w3y4n_1_1.jpg,400,710,6038.34304785117,VALID,
dataset/Modern/_318_marc_nli_004471103_1_1.jpg,400,591,258.67649043991446,VALID,
dataset/Modern/_649_item_O3SJUSLD3F67UTWDMG4CSSNL2YUO66TE_1_1.png,400,580,476.9403468043252,VALID,
dataset/Modern/_08711_https___www_biodiversitylibrary_org_item_227573_1_1.jpg,254,383,4985.335448004612,VALID,
dataset/Modern/_2048426_item_FU34PIJTFMGBYINBT3QIZOX7XUBOWB7H_1_1.jpg,400,574,1634.423514303299,VALID,
dataset/Modern/_2048421_item_XH7DOX6HBFFIT355JFEBXRQJVYMLKTNL_1_2.jpg,400,271,516.2626586408647,VALID,
dataset/Modern/_378_https___repozitorij_muo_hr__pr_i_id_234548_1_1.jpg,400,560,2169.999927148258,VALID,
dataset/Modern/_916119_blm_item_50531_1_1.jpg,400,271,364.2001198165023,VALID,
dataset/Modern/_91627_SMVK_EM_fotografi_2520247_1_1.jpg,400,297,1651.5904286534683,VALID,
dataset/Modern/_91617_upmu_object_UM41055_1_1.jpg,400,560,1015.7647918685428,VALID,
dataset/Modern/_90402_RP_F_F80444_1_1.jpg,400,244,1434.9092274317218,VALID,
dataset/Modern/_440_item_U6GHKLRQI745RKEKTKN5FMO5EJQDZNFA_1_1.jpg,400,308,4334.249930829333,VALID,
dataset/Modern/_412_tr_photo_TMETB_1227_1_1.jpg,400,298,2270.919730950675,VALID,
dataset/Modern/_15508_FotoGLV2000_6696_1_1.jpg,400,543,645.091942806975,VALID,
dataset/Modern/_2021009__E3F1EC7A8031B2CD8D55FFAFCBCBFE65_1_1.jpg,400,397,784.9225824895785,VALID,
dataset/Modern/_916119_blm_item_47186_1_1.jpg,400,296,1577.7073908999928,VALID,
dataset/Modern/_773_https___catalonica_bnc_cat_catalonicahub_lod_oai_mdc_csuc_cat_ProgPMC____58238_ent0_1_1.jpg,400,399,1904.2366726486878,VALID,
dataset/Modern/_649_item_T5M2TYU2TAQ3PKOQSRSVLLUAOXCICO5G_1_1.png,400,587,234.64267128265675,VALID,
dataset/Modern/_2024905_photography_ProvidedCHO_NALIS_Foundation_F13819327490289_1_1.jpg,400,278,840.9325505259011,VALID,
dataset/Modern/_91617_upmu_photo_UB015181_1_1.jpg,400,402,748.3558452308962,VALID,
dataset/Modern/_440_item_WTKZKVKYIX3YJY46O74ON5WFRTFZXCB7_1_1.jpg,400,264,3340.1160426294196,VALID,
dataset/Modern/_0943108_libvar_ARTICLE_23568_1.jpg,400,566,7976.377636915474,VALID,
dataset/Modern/_90402_RP_F_F80070_1_1.jpg,400,323,985.1050053002998,VALID,
dataset/Modern/_90_raa_bbrb_21420000041950_1_1.jpg,400,267,1348.9563696078637,VALID,
dataset/Modern/_463_item_XQYZHVCI5XWE3HOI2UQS75YVTQNMUZLJ_1_1.jpg,400,291,2101.8817476316262,VALID,
dataset/Modern/_91616_arme_photo_AMA0014251_1_1.jpg,400,257,4291.169040074794,VALID,
dataset/Modern/_91616_arme_photo_AMA0014284_1_1.jpg,400,250,2127.8963716795997,VALID,
dataset/Modern/_2059528_data_foodanddrink_994184_1_1.jpg,400,297,210.88812942868645,VALID,
dataset/Modern/_440_item_TELZLQN7NKRK3SFMI3T6FL6JU4CJUJHA_1_1.jpg,400,603,708.4150602045053,VALID,
dataset/Modern/_188_item_AVCR5RF2DVUZI6XBYVL2BGIP65PWNMRM_1_1.jpg,400,263,2852.4855821284646,VALID,
dataset/Modern/_440_item_TGEGOKOMHADNDGL2XKWK3TI3G7ILZHFR_1_1.jpg,400,348,10899.51168470772,VALID,
dataset/Modern/_916119_blm_item_69174_1_1.jpg,400,284,739.8870951726313,VALID,
dataset/Modern/_91616_arme_photo_AMA0014241_1_1.jpg,400,610,1815.7443809424717,VALID,
dataset/Modern/_499_https___hispana_mcu_es_lod_oai_larramendi_es_3231_ent0_1_1.jpg,400,602,1825.7990221716648,VALID,
dataset/Modern/_2020735_DR_15265_1_1.jpg,400,533,2191.9779091531177,VALID,
dataset/Modern/_437_item_JVLF6NTN2INAFDHR7YTLOHR2VMW3HEK4_1_1.jpg,400,257,2299.3487852835588,VALID,
dataset/Modern/_2048426_item_VAEDKOGKAQ6NOF7JBBFFYB36BMPBZPEN_1_1.jpg,400,574,1858.7469087283862,VALID,
dataset/Modern/_2020708_CA_BA12857_13_4_01_1_1.jpg,400,596,618.7277132906279,VALID,
dataset/Modern/_11628__FOTO_AM_UNITS_ITALY_111759_1_1.jpg,400,389,396.29178425334226,VALID,
dataset/Modern/_2020711_DR_14430_1.jpg,400,300,788.1046878827083,VALID,
dataset/Modern/_9200579_ajbfufpt_1_1.jpg,400,300,1601.2919770399305,VALID,
dataset/Modern/_91616_arme_photo_AMA0014060_1_1.jpg,400,630,2577.0640130989545,VALID,
dataset/Modern/_15508_H_II_64_93_1_1.jpg,400,475,1185.6815160366757,VALID,
dataset/Modern/_2020708_Ca_Ba12857_29_01_1_1.jpg,400,275,1792.7745408581818,VALID,
dataset/Modern/_916124_S_XLM_photo_XLMK79_77_1_1.jpg,400,235,953.0098984697827,VALID,
dataset/Modern/_90402_RP_F_F25489_B_1_1.jpg,400,260,1204.739963556213,VALID,
dataset/Modern/_188_item_6FFPRQWYHIBJO3WKR6WPZ3575AA3C77V_1_1.jpg,400,266,2050.803449138501,VALID,
dataset/Modern/_916113_S_FV_object_FVM149840_1_1.jpg,400,290,1013.6019217710315,VALID,
dataset/Modern/_318_marc_nli_004695356_1_1.jpg,400,254,882.6421672134625,VALID,
dataset/Modern/_2020601_https___1914_1918_europeana_eu_contributions_437_1_1.jpg,400,262,934.874424418376,VALID,
dataset/Modern/_437_item_JMXKKEZFMSGUMNUSETGPNG3RNFO7EDCJ_1_1.jpg,400,419,5119.657786748622,VALID,
dataset/Modern/_91616_arme_photo_AMA0011752_1_1.jpg,400,377,3964.8048211691053,VALID,
dataset/Modern/_90402_RP_F_2001_7_1607_1_1_1.jpg,400,268,1810.8528780682639,VALID,
dataset/Modern/_437_item_P3T7B3776JHKSWPJ26E5CNQUMBN3HWXM_1_1.jpg,400,258,3409.989521752655,VALID,
dataset/Modern/_2020601_https___1914_1918_europeana_eu_contributions_21774_1_1.jpg,400,634,384.7121821263397,VALID,
dataset/Modern/_649_item_6RCNRZJGPOTGIHRIS2PDETIGUL7XQC53_1_1.png,400,603,129.77866278062424,VALID,
dataset/Modern/_440_item_TUBDGU7QW6S5ETFKU5POYZ7EG5WK2SPZ_1_1.jpg,400,291,1141.1899956752402,VALID,
dataset/Modern/http:__www.loc.gov_item_ca2089__1.jpg,1024,743,2176.258254121693,VALID,
dataset/Modern/_440_item_U3SIWWRGCIWR5V4JMTY6QGSISIY7R5QQ_1_1.jpg,400,543,1417.339943943998,VALID,
dataset/Modern/_440_item_QT5RA47EFJ7D3HVVBZS22FYL4I5QD5RJ_1_1.jpg,400,263,2655.8742609744795,VALID,
dataset/Modern/_916106_vbg_photo_VMDAL0010_1_1.jpg,400,286,738.3327396950185,VALID,
dataset/Modern/_15515_1110000354_1_1.png,400,300,176.94780439972226,VALID,
dataset/Modern/_1228_item_72KFJ5T6OTGELGWDXLJLSS5BTB4U2LOP_1_1.jpg,400,535,1245.6658851092673,VALID,
dataset/Modern/_2058701_File_Cantor_1_september_2011a_jpg_1_1.jpg,400,268,2826.5724038590856,VALID,
dataset/Modern/_15508_FotoGLV2000_8914_1_1.jpg,400,642,471.01194659189065,VALID,
dataset/Modern/_15508_DG1910_494_2_1_1.jpg,400,311,1110.659273981607,VALID,
dataset/Modern/_15508_DG1906_11_1_1.jpg,400,305,153.41383811448532,VALID,
dataset/Modern/_437_item_IJGSMJMV3FPGRVVUD5VEXAD6Z4OIE56X_1_1.jpg,400,259,3950.655613899241,VALID,
dataset/Modern/_318_marc_nli_004626820_1_1.jpg,400,242,707.5264762614404,VALID,
dataset/Modern/_91616_arme_photo_AMA0014042_1_1.jpg,400,859,3400.848915680298,VALID,
dataset/Modern/_1041_https___hispana_mcu_es_lod_oai_archivos_dip_caceres_es_00099660_ent0_1_1.jpg,400,547,2147.525944148655,VALID,
dataset/Modern/_154_S_JVM_photo_JvmKBBA00299_1_1.jpg,400,262,1172.000770357205,VALID,
